Timestamp,Marker ID,Position (x),Position (y),Position (z),direction,x-step
2023-06-08 13:22:15,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:15,1,3.5306248345737528,3.083690860572947,7.031236088527603,left,200
2023-06-08 13:22:15,4,1.5397945455608533,3.355073030015957,3.92808448776498,left,200
2023-06-08 13:22:15,1,3.5412694611917765,3.089626357417497,7.032950410769155,left,200
2023-06-08 13:22:15,4,1.5456015688409144,3.365161467126721,3.93354165181473,left,200
2023-06-08 13:22:15,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:15,4,1.5415690060862701,3.3706682924334403,3.942980361392317,left,200
2023-06-08 13:22:15,1,3.5374306351674556,3.092775210313001,7.034789618944538,left,200
2023-06-08 13:22:15,4,1.5315232916404204,3.342012812986143,3.9143853880914268,left,200
2023-06-08 13:22:15,1,3.5340634882146262,3.0886967924893476,7.03745159567935,left,200
2023-06-08 13:22:15,4,1.5388696287273034,3.3623399677502177,3.9392916193700236,left,200
2023-06-08 13:22:15,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:16,4,1.5225934401577805,3.3215057192074915,3.9295902456894387,left,200
2023-06-08 13:22:16,1,3.539164551568289,3.0820398352176723,7.027530103639061,left,200
2023-06-08 13:22:16,4,1.5232798939851642,3.332606481680436,3.911083328365032,left,200
2023-06-08 13:22:16,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:16,4,1.518154499282319,3.30856113464047,3.8741001731637086,left,200
2023-06-08 13:22:16,1,3.5392631702688,3.0950191293319427,7.044837884781327,left,200
2023-06-08 13:22:16,4,1.4997415581084899,3.274124844666724,3.8334519212300737,left,200
2023-06-08 13:22:16,1,3.537174418963534,3.0869641912911012,7.038811467808216,left,200
2023-06-08 13:22:16,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:16,1,3.5358895873984,3.0884354852819564,7.041236229088116,left,200
2023-06-08 13:22:16,4,1.526632130863317,3.3375637190332497,3.9026719551569657,left,200
2023-06-08 13:22:16,1,3.5452784953792973,3.0836959124376406,7.05384602113654,left,200
2023-06-08 13:22:16,4,1.5478336963907513,3.3869679538596347,3.960580660835606,left,200
2023-06-08 13:22:16,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:16,4,1.534947581983031,3.350730394231631,3.9143609489209528,left,200
2023-06-08 13:22:16,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:16,4,1.5538062380127922,3.3780272599701204,3.948265655872109,left,200
2023-06-08 13:22:16,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:16,4,1.5200646719083393,3.3170239107578436,3.87607852210927,left,200
2023-06-08 13:22:16,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:16,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:16,1,3.537174418963534,3.0869641912911012,7.038811467808216,left,200
2023-06-08 13:22:16,4,1.548223360712408,3.3894009160312084,4.000801832813475,left,200
2023-06-08 13:22:16,1,3.5438124269530475,3.086887961431319,7.035411633835273,left,200
2023-06-08 13:22:16,4,1.5900799683534226,3.4586977953376103,4.079239650736763,left,200
2023-06-08 13:22:16,1,3.535165373333766,3.084790210685107,7.028598137032884,left,200
2023-06-08 13:22:16,4,1.5061450044307847,3.2988324352470797,3.8612891778457112,left,200
2023-06-08 13:22:16,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:16,4,1.5480436746051924,3.369698002671029,3.9442851744550316,left,200
2023-06-08 13:22:16,1,3.5422111589496845,3.0825010241003827,7.041662982415732,left,200
2023-06-08 13:22:16,4,1.5225934401577805,3.3215057192074915,3.9295902456894387,left,200
2023-06-08 13:22:16,1,3.5396688284547375,3.085117984145578,7.039590779301378,left,200
2023-06-08 13:22:16,4,1.586930908455628,3.4570582949111803,4.076552120404021,left,200
2023-06-08 13:22:16,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:16,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:16,1,3.5412694611917765,3.089626357417497,7.032950410769155,left,200
2023-06-08 13:22:16,4,1.5433394112983336,3.373143858395461,3.9455345674388376,left,200
2023-06-08 13:22:16,1,3.5348202165800804,3.0927635651116505,7.029723971124776,left,200
2023-06-08 13:22:16,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:16,1,3.537836540782016,3.0906052844214127,7.0515935357657265,left,200
2023-06-08 13:22:16,4,1.5531821489709172,3.3796918447844986,3.9932633649919675,left,200
2023-06-08 13:22:16,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:16,4,1.5592403869953746,3.4012190479641635,4.0127341064152,left,200
2023-06-08 13:22:16,1,3.5422651852163747,3.0971301295017697,7.039712915534634,left,200
2023-06-08 13:22:16,4,1.5083869138391854,3.305311655430953,3.8658221868582614,left,200
2023-06-08 13:22:16,1,3.537836540782016,3.0906052844214127,7.0515935357657265,left,200
2023-06-08 13:22:16,4,1.5197070337892016,3.321172026633809,3.9000068310506992,left,200
2023-06-08 13:22:16,1,3.5452784953792973,3.0836959124376406,7.05384602113654,left,200
2023-06-08 13:22:16,4,1.543022312235899,3.3756497309079885,3.950784434433778,left,200
2023-06-08 13:22:16,1,3.546384019114267,3.072893169396281,7.045732676012796,left,200
2023-06-08 13:22:16,4,1.5217273488291378,3.322478638548831,3.882631198791257,left,200
2023-06-08 13:22:16,1,3.531624261119517,3.0875576580421695,7.023868107665186,left,200
2023-06-08 13:22:16,4,1.5352429424781207,3.3652685568374334,3.9397303330760574,left,200
2023-06-08 13:22:16,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:16,4,1.5388696287273034,3.3623399677502177,3.9392916193700236,left,200
2023-06-08 13:22:16,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:16,4,1.5197070337892016,3.321172026633809,3.9000068310506992,left,200
2023-06-08 13:22:16,1,3.537174418963534,3.0869641912911012,7.038811467808216,left,200
2023-06-08 13:22:16,4,1.5358725592039164,3.350680864112903,3.9213051437972166,left,200
2023-06-08 13:22:16,1,3.5333372235959803,3.076720925858079,7.024639317072001,left,200
2023-06-08 13:22:17,4,1.5219149206082552,3.339617733786383,3.9448534427213726,left,200
2023-06-08 13:22:17,1,3.5294105394447466,3.0816976549593678,7.020144352181849,left,200
2023-06-08 13:22:17,4,1.539243995736419,3.3735732829421434,3.9428202320412753,left,200
2023-06-08 13:22:17,1,3.536901374114366,3.0835161129509316,7.045375558441013,left,200
2023-06-08 13:22:17,4,1.534947581983031,3.350730394231631,3.9143609489209528,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:17,4,1.5930539257608385,3.4606943627905378,4.082382712487389,left,200
2023-06-08 13:22:17,1,3.5371523840096195,3.091002561540469,7.032580582187889,left,200
2023-06-08 13:22:17,4,1.5187704693048365,3.303217205143484,3.882512029985609,left,200
2023-06-08 13:22:17,1,3.5306248345737528,3.083690860572947,7.031236088527603,left,200
2023-06-08 13:22:17,4,1.517491000650561,3.326195363650166,3.88640484021927,left,200
2023-06-08 13:22:17,1,3.5392631702688,3.0950191293319427,7.044837884781327,left,200
2023-06-08 13:22:17,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:17,4,1.5185901596905225,3.3168881917749755,3.895508737031691,left,200
2023-06-08 13:22:17,1,3.539164551568289,3.0820398352176723,7.027530103639061,left,200
2023-06-08 13:22:17,4,1.5560982144226516,3.3882206857575166,4.001671274015764,left,200
2023-06-08 13:22:17,1,3.5438124269530475,3.086887961431319,7.035411633835273,left,200
2023-06-08 13:22:17,4,1.5003614873490452,3.2811140434343837,3.8420452565533276,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:17,4,1.5517177714574337,3.3864096652290034,3.958562102310903,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:17,4,1.5243752628759306,3.327171068222258,3.9352563494221355,left,200
2023-06-08 13:22:17,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:17,4,1.528992901853031,3.3401371761947045,3.9036678833469973,left,200
2023-06-08 13:22:17,1,3.5313931694325267,3.090317341112053,7.036577215423277,left,200
2023-06-08 13:22:17,4,1.544275902591731,3.37547475407474,3.9501865115159878,left,200
2023-06-08 13:22:17,1,3.537836540782016,3.0906052844214127,7.0515935357657265,left,200
2023-06-08 13:22:17,4,1.524942577699703,3.3320367625787912,3.8968908522218566,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:17,4,1.513377525490015,3.314120833022191,3.889766256775223,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:17,4,1.5359581970890226,3.362313591271337,3.9369681189844656,left,200
2023-06-08 13:22:17,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:17,4,1.5164876343497784,3.3147701925995596,3.893864468552659,left,200
2023-06-08 13:22:17,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:17,4,1.541582747234931,3.36746409099994,3.9401583223833807,left,200
2023-06-08 13:22:17,1,3.5375504662668478,3.0911429285462617,7.030360570291486,left,200
2023-06-08 13:22:17,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:17,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:17,4,1.5558578886214907,3.389337996119296,3.9624516738892486,left,200
2023-06-08 13:22:17,1,3.5292004293270685,3.0805554575965965,7.039172672980226,left,200
2023-06-08 13:22:17,4,1.5499122465043078,3.3806252359687683,3.953458366107546,left,200
2023-06-08 13:22:17,1,3.534291759744938,3.086171090062927,7.025589897960912,left,200
2023-06-08 13:22:17,4,1.5214888764883572,3.3268747588865,3.9055225285036608,left,200
2023-06-08 13:22:17,1,3.5340634882146262,3.0886967924893476,7.03745159567935,left,200
2023-06-08 13:22:17,4,1.5620212571078216,3.4177946494549185,3.9805235045419485,left,200
2023-06-08 13:22:17,1,3.531997913213351,3.078058738851209,7.018457331893813,left,200
2023-06-08 13:22:17,4,1.524942577699703,3.3320367625787912,3.8968908522218566,left,200
2023-06-08 13:22:17,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:17,4,1.5118737853357396,3.3041105543559763,3.8636341597742967,left,200
2023-06-08 13:22:17,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:17,4,1.513377525490015,3.314120833022191,3.889766256775223,left,200
2023-06-08 13:22:17,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:17,4,1.5517177714574337,3.3864096652290034,3.958562102310903,left,200
2023-06-08 13:22:17,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:17,4,1.524942577699703,3.3320367625787912,3.8968908522218566,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:17,4,1.515153662670492,3.319827661723381,3.8951143811948334,left,200
2023-06-08 13:22:17,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:18,4,1.526632130863317,3.3375637190332497,3.9026719551569657,left,200
2023-06-08 13:22:18,1,3.5392631702688,3.0950191293319427,7.044837884781327,left,200
2023-06-08 13:22:18,4,1.594949987596124,3.472281911050719,4.093800426290633,left,200
2023-06-08 13:22:18,1,3.5438898771389806,3.075873786550299,7.045655287118139,left,200
2023-06-08 13:22:18,4,1.5583931932605364,3.3919567389590175,3.9645088111414757,left,200
2023-06-08 13:22:18,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:18,4,1.513224272629546,3.3021569035682314,3.878372219575033,left,200
2023-06-08 13:22:18,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:18,4,1.573935968981345,3.4192993700981353,4.0375205724927055,left,200
2023-06-08 13:22:18,1,3.537836540782016,3.0906052844214127,7.0515935357657265,left,200
2023-06-08 13:22:18,4,1.5400514864561634,3.3601398860256726,3.931834006272599,left,200
2023-06-08 13:22:18,1,3.530275948042158,3.079247809234736,7.036923910999495,left,200
2023-06-08 13:22:18,4,1.5805405712740859,3.4534585092592343,4.071101412345029,left,200
2023-06-08 13:22:18,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:18,4,1.5558652357609402,3.3913087020073136,3.9621168678182928,left,200
2023-06-08 13:22:18,1,3.531869658220209,3.0832593944892013,7.012926391976434,left,200
2023-06-08 13:22:18,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:18,1,3.5340634882146262,3.0886967924893476,7.03745159567935,left,200
2023-06-08 13:22:18,4,1.524942577699703,3.3320367625787912,3.8968908522218566,left,200
2023-06-08 13:22:18,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:18,4,1.5197070337892016,3.321172026633809,3.9000068310506992,left,200
2023-06-08 13:22:18,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:18,4,1.4951129321254368,3.276507392998573,3.87897931117138,left,200
2023-06-08 13:22:18,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:18,4,1.5281168201851678,3.3346685012840585,3.9133788778003558,left,200
2023-06-08 13:22:18,1,3.533776291420933,3.089582433341746,7.015623658776186,left,200
2023-06-08 13:22:18,4,1.4958303847032122,3.2789015549879497,3.8343761996588315,left,200
2023-06-08 13:22:18,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:18,4,1.523335533962866,3.3396212845500246,3.8968809162750184,left,200
2023-06-08 13:22:18,1,3.536901374114366,3.0835161129509316,7.045375558441013,left,200
2023-06-08 13:22:18,4,1.5217273488291378,3.322478638548831,3.882631198791257,left,200
2023-06-08 13:22:18,1,3.5313931694325267,3.090317341112053,7.036577215423277,left,200
2023-06-08 13:22:18,4,1.5080538421301746,3.2964213802074696,3.8577705193804785,left,200
2023-06-08 13:22:18,1,3.5392631702688,3.0950191293319427,7.044837884781327,left,200
2023-06-08 13:22:18,4,1.540637799187078,3.3680490239200878,3.944370055158925,left,200
2023-06-08 13:22:18,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:18,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:18,1,3.534291759744938,3.086171090062927,7.025589897960912,left,200
2023-06-08 13:22:18,4,1.5197070337892016,3.321172026633809,3.9000068310506992,left,200
2023-06-08 13:22:18,1,3.537174418963534,3.0869641912911012,7.038811467808216,left,200
2023-06-08 13:22:18,4,1.5197070337892016,3.321172026633809,3.9000068310506992,left,200
2023-06-08 13:22:18,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:18,4,1.5469157554716524,3.3802196599865533,3.9915305376594206,left,200
2023-06-08 13:22:18,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:18,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:18,1,3.5340634882146262,3.0886967924893476,7.03745159567935,left,200
2023-06-08 13:22:18,4,1.5214888764883572,3.3268747588865,3.9055225285036608,left,200
2023-06-08 13:22:18,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:18,4,1.5448678473227242,3.366580351334146,3.978495825175362,left,200
2023-06-08 13:22:18,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:18,4,1.5080753564420735,3.308130336277165,3.867170512579176,left,200
2023-06-08 13:22:18,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:18,4,1.4943180313351683,3.2693827776731905,3.832446847608074,left,200
2023-06-08 13:22:18,1,3.534291759744938,3.086171090062927,7.025589897960912,left,200
2023-06-08 13:22:18,4,1.5125739471189716,3.310127460906994,3.8772201010813157,left,200
2023-06-08 13:22:18,1,3.537174418963534,3.0869641912911012,7.038811467808216,left,200
2023-06-08 13:22:18,4,1.526632130863317,3.3375637190332497,3.9026719551569657,left,200
2023-06-08 13:22:18,1,3.534291759744938,3.086171090062927,7.025589897960912,left,200
2023-06-08 13:22:18,4,1.572276475770566,3.4213948339725695,4.037785330281084,left,200
2023-06-08 13:22:18,1,3.5301992755156926,3.088531797767853,7.024809291762498,left,200
2023-06-08 13:22:19,4,1.5556095645991685,3.383789144957364,3.9534199187546903,left,200
2023-06-08 13:22:19,1,3.5323115694626743,3.0866721387206164,7.027579986903359,left,200
2023-06-08 13:22:19,4,1.514489407331347,3.304770091148634,3.860414085078315,left,200
2023-06-08 13:22:19,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:19,4,1.5200646719083393,3.3170239107578436,3.87607852210927,left,200
2023-06-08 13:22:19,1,3.5452784953792973,3.0836959124376406,7.05384602113654,left,200
2023-06-08 13:22:19,4,1.5491244938168351,3.3815472253418206,3.9560720795574946,left,200
2023-06-08 13:22:19,1,3.534303714686627,3.0856588399707774,7.044840737475134,left,200
2023-06-08 13:22:19,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:19,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:19,4,1.5473094108366219,3.3757371675147048,3.951228046640183,left,200
2023-06-08 13:22:19,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:19,4,1.5433394112983336,3.373143858395461,3.9455345674388376,left,200
2023-06-08 13:22:19,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:19,4,1.5521910834063466,3.3922876248935525,3.963795441768148,left,200
2023-06-08 13:22:19,1,3.5374177160189886,3.079098129822602,7.033888994049698,left,200
2023-06-08 13:22:19,4,1.5448678473227242,3.366580351334146,3.978495825175362,left,200
2023-06-08 13:22:19,1,3.5323115694626743,3.0866721387206164,7.027579986903359,left,200
2023-06-08 13:22:19,4,1.545343223432878,3.382306394147338,3.957542568116171,left,200
2023-06-08 13:22:19,1,3.5409367945469508,3.093200069037752,7.046625072265926,left,200
2023-06-08 13:22:19,4,1.503274591344127,3.2835740090390404,3.859180065429038,left,200
2023-06-08 13:22:19,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:19,4,1.5625682172911544,3.407237984922612,4.01909129789162,left,200
2023-06-08 13:22:19,1,3.5284110741138686,3.07954866502314,7.037043807282783,left,200
2023-06-08 13:22:19,4,1.5080538421301746,3.2964213802074696,3.8577705193804785,left,200
2023-06-08 13:22:19,1,3.539456401086958,3.0780549370438375,7.0465073362155355,left,200
2023-06-08 13:22:19,4,1.541597081792333,3.358392904098322,3.919773422499256,left,200
2023-06-08 13:22:19,1,3.533017826606245,3.086911021280993,7.0260295275547975,left,200
2023-06-08 13:22:19,4,1.5197070337892016,3.321172026633809,3.9000068310506992,left,200
2023-06-08 13:22:19,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:19,4,1.5481840498984756,3.3813783711609045,3.9895533690578246,left,200
2023-06-08 13:22:19,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:19,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:19,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:19,4,1.5389676334401825,3.358736001304139,3.9223737859978596,left,200
2023-06-08 13:22:19,1,3.5340634882146262,3.0886967924893476,7.03745159567935,left,200
2023-06-08 13:22:19,4,1.4987836723509589,3.275832068670471,3.8342717301230027,left,200
2023-06-08 13:22:19,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:19,4,1.5558652357609402,3.3913087020073136,3.9621168678182928,left,200
2023-06-08 13:22:19,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:19,4,1.5116097192302052,3.308441650982854,3.8844722148382727,left,200
2023-06-08 13:22:19,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:19,4,1.5214888764883572,3.3268747588865,3.9055225285036608,left,200
2023-06-08 13:22:19,1,3.5346317180866786,3.081606440068925,7.014467550727703,left,200
2023-06-08 13:22:19,4,1.5539921053241126,3.385376465536843,3.9576327637412883,left,200
2023-06-08 13:22:19,1,3.5461493208446138,3.09035574451922,7.048153848474337,left,200
2023-06-08 13:22:19,4,1.5539921053241126,3.385376465536843,3.9576327637412883,left,200
2023-06-08 13:22:19,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:19,4,1.5580387731428056,3.3983360051419633,4.010580939203836,left,200
2023-06-08 13:22:19,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:19,4,1.5516697790398752,3.381069537199672,3.95311926998688,left,200
2023-06-08 13:22:19,1,3.541045044527073,3.0885135930727574,7.052945263946459,left,200
2023-06-08 13:22:19,4,1.533191151733943,3.3569027160257363,3.9152739062538022,left,200
2023-06-08 13:22:19,1,3.537836540782016,3.0906052844214127,7.0515935357657265,left,200
2023-06-08 13:22:19,4,1.5724685580426352,3.4292783980645365,4.045329112213575,left,200
2023-06-08 13:22:19,1,3.5400730402260865,3.085879213710086,7.040052897752085,left,200
2023-06-08 13:22:19,4,1.5473094108366219,3.3757371675147048,3.951228046640183,left,200
2023-06-08 13:22:19,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:19,4,1.5639464059609445,3.4158044835904566,4.0299258081109794,left,200
2023-06-08 13:22:19,1,3.5438124269530475,3.086887961431319,7.035411633835273,left,200
2023-06-08 13:22:20,4,1.5517177714574337,3.3864096652290034,3.958562102310903,left,200
2023-06-08 13:22:20,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:20,4,1.5197070337892016,3.321172026633809,3.9000068310506992,left,200
2023-06-08 13:22:20,1,3.537174418963534,3.0869641912911012,7.038811467808216,left,200
2023-06-08 13:22:20,4,1.5808802274646387,3.4345227702771854,4.053024025385006,left,200
2023-06-08 13:22:20,1,3.5386488063592387,3.0772557553509694,7.034111253582646,left,200
2023-06-08 13:22:20,4,1.5581757172049067,3.4054946387422564,4.017399922218033,left,200
2023-06-08 13:22:20,1,3.537039612878655,3.084401372123133,7.026373373456614,left,200
2023-06-08 13:22:20,4,1.5179292069034678,3.31486672577787,3.8753734798730433,left,200
2023-06-08 13:22:20,1,3.5348202165800804,3.0927635651116505,7.029723971124776,left,200
2023-06-08 13:22:20,4,1.5372065763673404,3.358754764225136,3.9326647906404193,left,200
2023-06-08 13:22:20,1,3.5399424251335523,3.0811691850726457,7.0464029437327795,left,200
2023-06-08 13:22:20,4,1.5500239863772984,3.3787391453254827,3.9513148382350303,left,200
2023-06-08 13:22:20,1,3.538548831149026,3.087998109391258,7.039692729611888,left,200
2023-06-08 13:22:20,4,1.526597819254242,3.3310813326728956,3.9011702763602853,left,200
2023-06-08 13:22:20,1,3.5452784953792973,3.0836959124376406,7.05384602113654,left,200
2023-06-08 13:22:20,4,1.495115737089911,3.2823926789298694,3.8828236472516995,left,200
2023-06-08 13:22:20,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:20,4,1.5337855761366341,3.341548275414067,3.9086221844111475,left,200
2023-06-08 13:22:20,1,3.542712498963671,3.081275830740264,7.041993261569894,left,200
2023-06-08 13:22:20,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:20,1,3.5432278246492532,3.0701675517461986,7.0328298931374205,left,200
2023-06-08 13:22:20,4,1.5499122465043078,3.3806252359687683,3.953458366107546,left,200
2023-06-08 13:22:20,1,3.5284110741138686,3.07954866502314,7.037043807282783,left,200
2023-06-08 13:22:20,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:20,1,3.534291759744938,3.086171090062927,7.025589897960912,left,200
2023-06-08 13:22:20,4,1.540637799187078,3.3680490239200878,3.944370055158925,left,200
2023-06-08 13:22:20,1,3.537174418963534,3.0869641912911012,7.038811467808216,left,200
2023-06-08 13:22:20,4,1.5491244938168351,3.3815472253418206,3.9560720795574946,left,200
2023-06-08 13:22:20,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:20,4,1.5514866788991077,3.3832617911246325,3.9958162614494137,left,200
2023-06-08 13:22:20,1,3.534291759744938,3.086171090062927,7.025589897960912,left,200
2023-06-08 13:22:20,4,1.5332119419672843,3.345105725741361,3.908955530632141,left,200
2023-06-08 13:22:20,1,3.53319353129175,3.081871429878028,7.031902345356882,left,200
2023-06-08 13:22:20,4,1.5560152316848876,3.389729759083349,4.002833407411754,left,200
2023-06-08 13:22:20,1,3.5362121865800393,3.079927597886019,7.033090212733775,left,200
2023-06-08 13:22:20,4,1.5513043153381183,3.3889156969998124,3.9997404188032077,left,200
