Timestamp,Marker ID,Position (x),Position (y),Position (z)
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.107774713402756,-10.511420984508508,38.22313131337092
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.516157804522285,8.20988989692463,51.66978335503933
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.107774713402756,-10.511420984508508,38.22313131337092
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:34,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:34,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.070776123269663,-10.51891717237046,38.19993161969603
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:35,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:35,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:36,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:36,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:36,4,12.565793921160406,8.264386265085122,51.87654800531174
2023-05-24 21:04:36,3,-14.111091285847388,-10.533327511846085,38.30862441375767
2023-05-24 21:04:36,4,12.565793921160406,8.264386265085122,51.87654800531174
